survey_round,chosen_center,triplet_object_1,triplet_object_2,triplet_object_3,response_time
116,2,31,2,41,2.0370
116,33,31,44,33,2.9020
116,3,30,3,51,3.2700
116,2,40,12,2,3.1510
116,54,19,37,54,3.3810
116,18,18,53,15,1.1830
116,50,56,50,44,3.1590
116,16,57,16,47,2.0630
116,33,33,5,4,7.2220
116,56,56,41,48,3.5910
116,1,31,1,53,2.5910
116,18,18,24,55,3.4140
116,45,45,41,3,2.7990
116,29,29,13,10,3.6230
116,38,44,38,53,3.2780
116,31,48,31,34,7.2300
116,39,30,39,17,10.951
116,3,3,6,13,3.3430
116,18,18,21,20,1.7670
116,9,51,38,9,3.2540
116,37,31,37,9,2.5030
116,44,14,44,47,1.9430
116,37,25,37,4,3.5990
116,29,39,29,4,2.2710
116,30,29,47,30,3.2470
116,59,12,49,59,4.6630
116,34,1,19,34,6.2310
116,5,22,2,5,2.2940
116,36,36,42,54,2.6540
116,54,33,20,54,3.2620
116,31,18,31,6,7.4220
116,37,32,37,18,0.054000
116,10,11,10,59,4.9350
116,50,50,15,55,3.2220
116,52,17,52,20,20.983
116,3,3,1,43,9.8630
116,15,34,49,15,2.7750
116,45,45,28,5,7.0390
116,29,29,5,4,5.9500
116,38,38,3,11,491.66
116,35,35,48,45,2.1030
116,35,42,44,35,2.9270
116,50,47,50,58,3.3820
116,27,14,27,15,1.9660
116,22,22,21,57,3.2400
116,27,27,52,24,4.6620
117,2,28,2,55,19.447
117,6,6,21,59,19.804
117,2,24,25,2,18.597
117,43,25,43,4,4.8270
117,7,18,7,38,8.7100
117,45,45,24,51,39.063
117,26,26,48,1,6.6080
117,18,53,15,18,6.2370
117,37,56,37,14,3.7930
117,46,34,46,52,3.8180
117,2,49,53,2,3.6900
117,51,15,26,51,11.276
117,12,28,55,12,0.51500
117,7,41,7,3,7.1160
117,7,57,7,6,14.112
117,58,25,58,55,12.951
117,40,40,32,56,12.502
117,37,1,37,16,5.8850
117,16,16,20,22,5.2560
117,32,32,53,39,4.4140
117,37,10,37,28,10.518
117,2,2,29,20,5.6940
117,58,45,58,24,13.809
117,32,32,1,16,7.6370
117,60,37,54,60,55.980
117,1,1,46,29,5.2110
117,43,25,24,43,5.4790
117,50,48,50,35,6.5120
117,52,52,56,47,21.857
117,26,44,53,26,2.9680
117,8,25,8,43,5.2130
117,27,29,27,44,5.1190
117,45,53,45,40,4.7860
117,44,1,16,44,3.4080
117,51,12,19,51,8.6890
117,22,53,22,46,3.2300
117,42,58,51,42,11.415
117,32,11,32,31,4.7810
117,44,44,29,46,6.3760
117,43,43,51,55,5.0290
117,38,59,38,53,3.0960
117,4,13,4,46,25.017
117,8,8,19,44,4.3710
117,19,19,1,49,4.0310
117,34,57,34,21,4.8890
117,51,56,51,5,4.7470
118,8,8,24,28,6.0500
118,50,50,52,35,9.3710
118,57,57,45,18,5.7860
118,18,53,18,15,2.4060
118,25,57,35,25,3.5250
118,16,33,16,40,4.4750
118,11,29,6,11,3.4690
118,7,8,32,7,9.8350
118,10,10,3,46,4.0920
118,10,38,25,10,8.0560
118,50,20,1,50,8.5100
118,2,37,2,54,7.9880
118,12,12,50,5,8.4010
118,57,34,57,48,9.8050
118,28,28,34,20,19.486
118,8,22,16,8,12.485
118,45,45,30,59,2.1570
118,12,12,46,34,5.6870
118,32,25,32,34,3.7160
118,60,28,60,50,3.5310
118,22,22,26,3,6.1310
118,14,14,60,24,18.378
118,1,23,45,1,7.6700
118,5,51,34,5,3.9920
118,19,48,19,8,4.9090
118,5,1,14,5,6.8430
118,6,6,47,53,4.3110
118,28,50,28,3,7.2780
118,10,9,42,10,5.4900
118,18,35,21,18,3.5990
118,58,52,53,58,4.3130
118,12,12,7,14,9.9280
118,2,2,59,25,7.4830
118,43,43,52,12,5.0540
118,7,7,26,40,4.3660
118,36,22,36,56,9.1660
118,55,55,26,41,5.7510
118,15,42,15,54,8.4610
118,33,4,2,33,3.7160
118,8,8,2,32,5.5770
118,42,42,59,27,7.7010
118,22,22,7,29,4.9670
118,20,20,49,9,7.4270
118,42,40,33,42,9.7590
118,46,46,32,10,13.008
119,54,2,54,12,15.019
119,28,28,9,30,4.3930
119,5,5,55,18,3.5930
119,7,19,1,7,3.7450
119,44,44,25,59,5.5490
119,36,3,8,36,4.1650
119,42,13,50,42,6.8460
119,18,18,53,15,5.7800
119,17,51,17,20,6.4810
119,12,12,14,29,5.9990
119,53,21,11,53,4.2100
119,32,32,7,31,5.9980
119,27,43,27,31,3.7980
119,33,33,58,42,7.1110
119,16,57,17,16,3.4460
119,16,46,16,59,3.1800
119,37,28,8,37,4.1440
119,37,42,37,27,2.9810
119,14,48,14,27,6.9150
119,33,33,29,40,5.6820
119,20,20,31,50,5.8810
119,2,36,34,2,7.0390
119,24,13,24,28,8.2940
119,3,40,3,9,4.6270
119,28,47,28,13,3.9300
119,10,10,38,8,5.2780
119,59,59,48,50,5.9330
119,36,20,36,35,2.4950
119,38,1,41,38,4.5280
119,51,42,51,28,3.3660
119,56,21,59,56,5.4150
119,52,22,52,15,4.4940
119,16,8,32,16,2.8610
119,45,47,31,45,4.2300
119,38,48,29,38,3.8810
119,7,11,31,7,3.1950
119,22,9,20,22,2.8310
119,14,10,14,24,4.5970
119,29,60,18,29,3.9130
119,38,42,38,32,4.3990
119,33,33,1,60,10.517
119,6,6,43,55,4.8440
119,44,45,44,42,4.8320
119,32,16,1,32,7.6160
119,44,15,4,44,3.3140
119,4,24,4,10,3.2320
119,19,19,59,5,3.6110
119,4,21,4,42,2.3290
119,36,59,36,14,3.7320
120,18,24,19,18,15.804
120,4,32,36,4,0.54500
120,33,6,25,33,10.868
120,39,39,14,41,4.1290
120,19,19,15,38,4.4460
120,7,7,22,19,4.9330
120,18,15,18,53,4.0080
120,10,33,10,17,13.700
120,11,14,11,20,2.8630
120,24,6,39,24,3.2320
120,43,47,6,43,4.9790
120,28,8,49,28,2.8460
120,31,53,31,23,6.8170
120,44,44,10,5,6.8820
120,32,48,4,32,4.5980
120,28,49,28,19,5.3650
120,16,47,17,16,5.0630
120,58,38,58,9,3.8140
120,38,38,55,4,7.0490
120,5,5,50,3,4.5160
120,37,24,37,48,4.8830
120,45,40,34,45,3.5070
120,40,59,40,3,3.4020
120,43,13,58,43,6.7370
120,8,56,8,46,4.8140
120,35,35,37,21,5.6620
120,34,34,14,36,4.2310
120,54,37,54,18,4.1820
120,27,27,34,40,5.3160
120,24,24,53,33,6.4410
120,55,25,55,42,5.6800
120,31,27,31,15,3.4700
120,57,36,14,57,4.9650
120,22,55,22,39,3.2800
120,26,40,21,26,3.7150
120,40,15,40,37,7.3020
120,22,9,22,15,3.3460
120,60,45,21,60,4.2810
120,16,32,12,16,11.135
120,52,10,52,56,3.3320
120,39,6,53,39,3.2940
120,37,20,47,37,5.8830
120,58,58,17,24,7.7660
120,4,41,4,49,4.8830
120,5,31,12,5,3.7480
120,54,11,54,3,3.6820
120,36,18,36,6,3.1320
120,44,53,44,19,9.1850
120,22,13,22,29,5.7310
121,52,48,52,16,3.3970
121,28,28,58,56,6.0270
121,54,58,42,54,5.1980
121,3,60,3,48,3.6440
121,6,10,31,6,18.671
121,18,18,53,15,3.2980
121,37,37,26,20,6.2330
121,56,49,56,33,5.3450
121,55,14,55,11,8.3160
121,34,43,23,34,3.5140
121,39,39,22,45,5.8000
121,38,14,9,38,4.9690
121,2,28,2,20,6.4250
121,17,7,17,49,12.514
121,22,3,58,22,3.5190
121,36,34,15,36,5.3990
121,60,38,25,60,2.8630
121,18,18,24,5,7.8000
121,12,30,47,12,6.2990
121,37,37,45,40,7.8000
121,7,29,7,51,5.9160
121,3,54,3,30,6.2270
121,5,5,6,32,5.6630
121,14,14,53,46,2.9630
121,24,24,13,18,7.7340
121,5,7,53,5,3.2630
121,18,18,42,30,4.6160
121,32,38,44,32,10.751
121,7,30,47,7,3.2320
121,23,23,48,53,8.4340
121,16,16,20,21,6.4660
121,50,47,46,50,7.4670
121,3,49,3,35,5.4650
121,30,30,53,16,6.5820
121,58,44,58,38,8.9160
121,13,9,13,30,6.0140
121,51,51,19,48,6.3180
121,46,27,49,46,9.1490
121,37,37,6,59,10.369
121,35,47,31,35,7.7020
121,9,55,19,9,7.7320
121,44,44,42,45,6.5010
121,35,39,35,55,7.0140
121,1,27,1,16,3.6710
121,31,53,47,31,2.0330
121,51,52,41,51,4.3700
121,7,37,7,41,5.9670
121,44,44,52,29,3.1990
121,4,12,4,45,4.5650
122,1,11,21,1,15.390
122,15,41,49,15,16.675
122,5,15,5,35,12.163
122,18,15,53,18,7.7930
122,4,42,4,51,6.4250
122,45,27,45,6,4.9750
122,54,46,54,57,7.6980
122,26,37,34,26,5.0350
122,46,34,9,46,10.088
122,24,24,30,42,11.010
122,42,42,48,40,5.5510
122,5,42,5,22,10.070
122,55,48,26,55,9.1760
122,39,40,21,39,10.808
122,45,14,45,59,13.146
122,38,27,38,19,9.1760
122,43,43,12,44,7.3160
122,7,54,56,7,8.6250
122,4,6,31,4,5.4560
122,5,5,15,33,6.7750
122,60,51,53,60,7.2800
122,28,49,28,2,5.2040
122,25,55,25,23,0.33200
122,4,19,40,4,6.6690
122,25,49,25,4,8.0620
122,16,11,41,16,32.314
122,18,12,18,21,27.037
122,60,27,40,60,14.411
122,50,50,15,37,29.102
122,2,25,2,31,45.594
122,2,46,2,15,10.775
122,42,2,42,20,5.5880
123,27,31,27,47,9.2410
123,44,25,44,57,16.459
123,43,51,43,58,7.5220
123,37,49,47,37,4.8660
123,12,12,7,47,4.8070
123,35,13,35,11,5.0100
123,1,48,23,1,5.0780
123,12,49,21,12,2.9530
123,18,15,18,53,6.1000
123,7,47,7,34,9.6710
123,22,3,22,8,14.496
123,24,23,24,9,8.3000
123,17,14,6,17,5.8390
123,29,29,8,31,19.612
123,33,52,33,25,3.7550
123,38,38,59,50,8.0430
123,16,39,16,5,9.5530
123,33,33,31,24,7.0140
123,3,23,3,49,3.9720
123,29,29,11,30,51.946
123,57,57,55,53,3.5530
123,58,3,58,38,6.2720
123,17,7,22,17,12.956
123,12,12,19,59,7.2680
123,38,39,11,38,9.7710
123,1,1,13,40,7.3160
123,7,7,14,15,14.733
123,38,38,28,31,8.2280
123,37,23,37,59,4.2130
123,37,54,9,37,10.183
123,39,54,39,27,9.2840
123,43,39,43,58,14.834
123,26,20,26,19,9.4870
123,24,24,41,12,14.571
123,24,28,56,24,14.355
124,30,30,1,48,4.9970
124,37,51,14,37,3.2720
124,36,36,60,42,3.3760
124,29,29,14,21,3.3650
124,35,11,35,27,3.9920
124,42,42,46,47,2.7760
124,46,18,51,46,6.0650
124,18,53,18,15,2.0170
124,10,10,15,23,1.8440
124,34,28,34,21,1.7820
124,30,27,41,30,6.6370
124,55,5,55,48,2.4210
124,24,24,8,21,2.7070
124,57,47,57,34,4.8180
124,35,6,31,35,2.1830
124,59,59,18,50,4.4520
124,44,44,15,57,2.2740
124,54,31,54,50,2.8440
124,46,8,46,53,1.4040
124,47,47,48,13,3.1610
124,33,33,1,37,4.8670
124,16,16,35,52,14.231
124,17,1,17,38,5.4770
124,10,29,11,10,4.4260
124,57,57,36,23,3.4310
124,38,29,52,38,3.2810
124,11,11,18,40,2.5620
124,43,27,41,43,3.6750
124,37,58,47,37,3.0710
124,13,53,23,13,3.0230
124,7,36,7,43,1.8960
124,8,8,40,56,3.5450
124,10,49,24,10,3.2010
124,2,2,28,23,2.2190
124,46,36,33,46,2.3120
124,10,10,7,20,3.1080
124,30,22,20,30,4.1380
124,16,16,25,57,4.0320
124,31,54,31,14,6.8080
124,12,56,16,12,3.5770
124,59,2,59,20,4.3710
124,29,53,17,29,3.6080
124,11,47,16,11,3.0760
124,58,58,17,25,6.3190
124,28,28,48,16,3.5630
124,39,28,57,39,6.9810
124,7,7,36,27,2.5140
124,38,31,38,50,2.9420
124,55,55,34,28,3.1820
125,50,20,50,22,43.834
125,1,30,43,1,4.5500
125,38,15,43,38,3.0310
125,34,24,34,31,2.8850
125,58,58,44,25,3.5010
125,55,40,55,35,2.9310
125,37,56,37,46,1.8460
125,38,3,38,51,2.2740
125,18,18,53,15,1.6050
125,34,37,34,24,6.3610
125,18,18,24,49,4.3170
125,25,25,59,13,2.3900
125,29,34,29,13,3.7290
125,42,51,42,15,2.8690
125,42,42,56,29,2.3250
125,11,14,11,51,2.4000
125,2,41,49,2,4.2760
125,58,58,48,22,4.0290
125,54,54,51,34,3.7120
125,12,5,12,56,2.1500
125,20,28,20,32,4.7660
125,57,57,20,13,3.0040
125,58,58,2,3,2.4770
125,22,55,3,22,3.3110
125,8,19,21,8,2.5380
125,25,16,46,25,10.873
125,26,57,12,26,2.6870
125,13,13,51,23,4.1260
125,44,39,44,29,4.2540
125,33,36,33,24,10.718
125,25,46,25,15,3.0590
125,9,24,41,9,2.3790
125,54,51,30,54,4.2020
125,22,22,44,23,2.1510
125,29,24,29,42,5.9960
125,5,11,5,22,3.4890
125,46,33,54,46,4.8160
125,27,52,27,29,3.6660
125,54,55,54,48,3.0190
125,8,8,32,36,8.3750
125,36,50,27,36,3.1040
125,17,17,16,43,4.2660
125,31,52,31,34,2.6870
125,22,22,18,8,2.3730
125,25,25,47,3,1.9850
125,50,29,50,15,4.4030
126,38,38,57,56,76.471
126,34,34,19,13,3.6620
126,29,3,43,29,2.2710
126,18,15,18,53,1.1850
126,32,12,17,32,4.2350
126,37,54,37,23,4.3970
126,34,34,57,39,2.7600
126,39,60,52,39,2.5200
126,50,25,50,15,3.4310
126,26,26,57,37,2.3940
126,22,22,42,1,2.1370
126,32,30,29,32,3.3610
126,4,34,4,56,3.6580
126,16,16,25,10,2.5500
126,27,24,27,4,2.7560
126,28,28,48,26,2.5500
126,2,51,43,2,3.7630
126,60,60,43,15,2.7890
126,10,10,59,58,2.4370
126,15,29,15,48,2.3570
126,57,57,53,30,2.1580
126,44,32,44,42,3.6180
126,2,6,2,57,4.1620
126,59,33,59,20,6.5030
126,18,53,18,56,1.3720
126,28,36,28,15,3.2930
126,43,12,43,26,2.7730
126,58,36,58,46,3.1160
126,51,15,6,51,4.2110
126,40,42,29,40,4.1460
126,34,34,13,51,2.4690
126,5,18,5,38,2.0040
126,29,29,4,23,2.0810
126,17,14,56,17,2.3850
126,38,38,24,60,4.0360
126,36,36,33,54,3.7270
126,34,34,56,53,2.0540
126,2,2,26,10,9.5030
126,34,28,29,34,2.4410
126,10,10,56,29,1.9610
126,44,44,28,4,2.5650
126,14,31,14,13,4.1870
126,43,43,24,38,2.1380
126,8,8,28,40,2.0910
126,38,14,38,2,3.1290
126,40,40,6,19,2.6230
126,28,20,28,29,4.6920
126,22,22,48,27,2.9700
126,37,28,37,32,2.7720
127,43,43,57,25,153.44
127,17,25,43,17,4.0700
127,39,41,22,39,4.4110
127,9,9,5,25,2.9130
127,4,25,21,4,1.9590
127,14,53,14,20,2.2160
127,10,16,10,48,1.5800
127,2,2,49,1,2.6030
127,45,45,9,17,2.4000
127,18,15,53,18,1.8330
127,54,54,14,51,6.0200
127,7,37,21,7,2.0690
127,8,8,41,34,3.2480
127,38,10,38,4,2.7070
127,54,49,54,32,1.7470
127,60,60,27,15,3.1390
127,16,16,14,58,6.0790
127,51,51,35,48,1.9940
127,4,5,50,4,2.9870
127,7,6,43,7,5.4950
127,10,39,7,10,3.3830
127,42,42,28,14,5.7370
127,46,32,46,39,3.7450
127,6,41,6,46,3.2370
127,2,2,53,44,2.7980
127,8,47,18,8,2.8120
127,10,52,40,10,2.2190
127,28,50,47,28,3.4760
127,58,52,58,14,2.2000
127,50,50,48,23,2.3130
127,7,9,7,20,2.7720
127,43,27,43,15,3.0960
127,60,1,60,55,3.7220
127,12,3,2,12,3.7900
127,51,33,51,54,4.2340
127,41,41,5,15,3.5870
127,4,50,4,18,7.0100
127,37,37,28,26,3.6560
127,36,48,36,43,2.6150
127,40,3,48,40,3.4750
127,32,22,44,32,4.6220
127,11,42,11,41,2.0910
127,55,50,29,55,2.7150
127,10,8,35,10,2.7440
127,16,28,16,55,2.9010
127,44,6,44,1,2.3530
127,45,45,24,12,9.1500
127,44,41,12,44,5.5640
128,44,44,55,46,3.6780
128,18,53,18,15,1.3840
128,16,55,12,16,4.3670
128,35,35,13,2,1.9930
128,51,20,3,51,2.7150
128,40,40,9,47,2.2940
128,40,43,28,40,3.4570
128,59,19,59,34,3.7710
128,6,30,15,6,3.3740
128,12,55,33,12,2.9340
128,39,39,14,40,3.3570
128,40,40,1,42,3.1400
128,41,50,3,41,2.4370
128,44,60,44,4,4.5330
128,58,30,58,28,2.2440
128,27,57,27,33,3.7050
128,17,37,17,24,3.4260
128,16,14,16,48,2.8500
128,46,13,46,42,1.9900
128,60,5,60,45,2.5410
128,54,48,27,54,3.4220
128,27,4,27,57,3.0310
128,32,32,21,20,1.9320
128,43,2,57,43,4.1010
128,11,19,34,11,4.2140
128,37,57,19,37,2.8060
128,42,15,7,42,2.1920
128,32,32,24,60,2.3580
128,5,5,3,37,3.0960
128,32,25,32,23,2.2180
128,3,31,3,2,3.4320
128,60,26,60,54,5.2280
128,17,59,53,17,1.9130
128,46,27,46,54,5.6110
128,52,47,52,26,3.3950
128,9,30,21,9,2.6190
128,21,53,33,21,4.2260
128,43,43,53,10,2.6420
128,17,13,33,17,3.0150
128,4,37,4,22,5.4740
128,15,15,36,49,2.4320
128,59,48,59,39,2.0540
128,29,29,13,55,2.1950
128,44,34,44,56,5.7340
128,36,9,36,10,3.4460
128,22,60,22,48,1.9970
128,12,16,34,12,4.1020
128,5,51,5,57,3.8020
128,42,42,14,19,5.8590
129,38,5,40,38,126.11
129,3,24,3,16,2.7480
129,7,7,15,9,2.1220
129,43,18,43,33,4.7240
129,13,53,6,13,1.7500
129,7,55,8,7,4.9040
129,55,55,24,42,3.0850
129,7,7,40,60,3.9510
129,40,40,51,17,2.4830
129,18,18,53,15,2.0290
129,32,32,2,23,2.5340
129,42,4,42,49,3.6400
129,36,56,7,36,5.2610
129,55,51,55,43,3.3920
129,11,11,46,47,1.9980
129,44,24,6,44,2.1350
129,12,56,12,29,2.5700
129,46,43,46,31,3.1010
129,4,29,55,4,4.2210
129,7,44,35,7,7.8020
129,25,4,55,25,6.6810
129,39,6,15,39,2.5950
129,44,45,44,57,1.9400
129,28,28,48,34,2.2520
129,36,36,54,38,2.2840
129,46,46,29,36,2.2080
129,18,53,18,40,1.6240
129,2,40,34,2,3.2580
129,2,51,18,2,2.4550
129,58,58,6,49,10.912
129,40,42,40,18,2.1820
129,1,13,30,1,2.2000
129,51,51,2,47,2.3810
129,58,58,41,20,1.8720
129,37,30,37,22,2.4660
129,25,42,3,25,5.3170
129,22,24,50,22,1.8240
129,8,40,8,46,2.2660
129,17,22,17,57,1.9640
129,24,21,51,24,1.8720
129,58,59,9,58,11.437
129,31,46,31,6,3.1380
129,28,28,53,52,3.5640
129,11,11,50,23,2.0580
129,45,45,1,39,21.267
129,28,15,53,28,2.6380
129,8,30,4,8,2.4530
129,49,48,49,5,2.9840
129,10,44,10,38,2.7880
130,19,46,48,19,37.111
130,16,21,16,42,3.3860
130,18,18,15,53,1.6740
130,36,36,21,54,2.7920
130,15,15,48,43,1.7990
130,37,21,52,37,1.9100
130,2,2,13,59,2.9370
130,17,4,17,20,3.3780
130,4,4,49,34,2.1150
130,58,58,46,20,2.5710
130,11,13,55,11,2.5300
130,34,54,34,53,1.8910
130,54,20,54,33,2.6350
130,17,8,23,17,1.6450
130,58,58,4,59,3.7790
130,32,32,1,35,4.8410
130,35,5,31,35,4.7280
130,17,17,55,26,6.7470
130,10,10,7,32,2.4170
130,12,12,48,16,3.2340
130,11,11,54,13,2.7600
130,29,29,53,14,1.9850
130,7,56,27,7,2.3360
130,55,55,9,51,2.6510
130,14,11,14,53,3.6850
130,46,24,46,59,2.7450
130,51,20,51,49,5.0480
130,54,49,54,12,4.0060
130,17,29,17,15,1.8560
130,42,9,42,48,1.6670
130,9,9,42,24,2.0130
130,34,34,29,43,4.9090
130,25,40,30,25,2.2630
130,27,23,41,27,2.1260
130,1,1,7,23,1.8110
130,55,56,24,55,3.1170
130,10,10,59,22,1.7760
130,3,21,28,3,2.1530
130,34,34,26,36,3.3430
130,51,14,51,15,3.6830
130,51,47,51,17,1.9750
130,8,59,8,38,3.5420
130,37,37,20,33,3.5350
130,30,15,30,1,7.3330
130,6,42,6,35,2.2110
130,36,49,36,1,2.5670
130,19,20,15,19,3.3470
130,29,13,29,20,2.1790
130,2,54,31,2,3.3330
131,39,20,9,39,243.88
131,18,15,53,18,1.2130
131,5,5,33,46,4.8540
131,41,41,1,42,2.3360
131,57,57,41,14,3.2320
131,16,16,20,6,2.4990
131,18,18,28,34,2.2230
131,27,27,14,60,1.9280
131,29,21,19,29,2.4170
131,40,23,40,52,1.6410
131,46,24,25,46,2.4850
131,8,55,8,48,1.4460
131,12,16,13,12,1.9250
131,12,12,51,57,3.6010
131,41,6,41,49,3.1290
131,4,4,59,3,2.4160
131,22,14,22,27,2.8740
131,4,4,26,33,9.5660
131,60,47,29,60,3.2990
131,34,21,32,34,1.9090
131,4,47,4,18,4.6500
131,34,42,53,34,1.9810
131,43,31,43,38,3.4020
131,32,28,32,27,2.8370
131,10,10,37,56,3.5190
131,22,30,33,22,2.5840
131,44,12,8,44,4.2470
131,42,42,3,59,4.8010
131,16,52,44,16,2.4240
131,7,45,7,11,1.8180
131,8,8,28,14,2.3770
131,58,45,58,9,4.4760
131,32,20,29,32,3.2610
131,29,24,21,29,1.4190
131,43,55,43,21,2.4330
131,51,14,47,51,3.5600
131,16,20,27,16,2.8300
131,15,20,42,15,2.9550
131,52,20,52,23,2.9140
131,7,17,47,7,2.3610
131,58,58,16,44,4.4210
131,36,36,23,15,1.6850
131,51,47,46,51,2.5880
131,20,56,5,20,5.4630
131,41,54,13,41,3.3840
131,8,8,28,45,2.3040
131,33,31,8,33,5.3080
131,26,3,54,26,1.7110
131,7,7,42,30,2.3260
132,19,19,48,30,2.9780
132,37,37,44,3,2.2420
132,7,59,9,7,2.1990
132,34,31,34,5,1.7100
132,25,25,40,14,2.5170
132,2,16,33,2,2.4460
132,35,35,21,15,1.6980
132,46,46,14,49,3.5110
132,18,15,53,18,2.4090
132,54,6,54,23,2.9350
132,10,41,10,3,2.7930
132,12,18,52,12,2.4290
132,10,8,13,10,3.5210
132,1,34,40,1,1.8070
132,2,1,2,51,3.2210
132,3,3,53,45,1.9410
132,9,23,42,9,3.9880
132,38,38,45,28,1.9740
132,10,10,27,39,2.9210
132,27,27,1,48,2.2990
132,19,47,19,58,2.4630
132,2,28,2,17,2.5990
132,44,44,23,55,2.0340
132,8,26,8,54,7.3720
132,16,16,18,44,7.8160
132,34,14,34,37,2.4950
132,6,6,9,48,2.8500
132,59,17,28,59,2.2910
132,44,7,44,26,1.9740
132,59,50,59,3,2.9220
132,32,21,32,6,1.4440
132,39,47,32,39,3.0490
132,6,36,6,41,3.2980
132,55,55,20,4,3.7770
132,4,19,4,1,2.5020
132,10,13,28,10,2.3210
132,6,52,9,6,3.1840
132,35,47,3,35,4.1430
132,38,19,45,38,2.4940
132,58,33,41,58,2.3410
132,59,47,34,59,2.0770
132,45,55,45,27,2.2890
132,57,57,24,22,2.0380
132,38,29,38,36,1.9160
132,56,56,27,15,2.1230
132,35,27,59,35,2.5790
132,45,55,45,26,1.6870
132,22,19,27,22,2.7380
133,43,20,3,43,2.5980
133,43,43,23,30,2.1940
133,18,53,15,18,1.6820
133,43,24,28,43,4.1670
133,28,28,10,19,3.2890
133,25,39,25,55,2.5670
133,31,41,31,53,1.3960
133,11,36,11,39,3.0510
133,34,44,34,57,2.2390
133,39,23,39,42,2.2030
133,15,52,15,53,2.8650
133,8,8,27,48,2.5350
133,38,35,50,38,3.6330
133,25,41,25,24,2.1550
133,16,16,7,18,2.3480
133,12,6,22,12,2.7690
133,33,47,33,31,2.2670
133,55,45,55,15,1.4770
133,31,31,20,21,1.5880
133,16,57,16,12,5.3740
133,18,18,13,32,5.3900
133,6,43,6,49,3.4880
133,37,37,2,30,2.2970
133,31,21,44,31,2.0780
133,59,19,24,59,2.7930
133,52,6,59,52,3.5850
133,37,37,14,41,2.1430
133,1,34,29,1,2.7030
133,52,32,59,52,3.5570
133,54,54,52,30,2.2510
133,26,26,53,50,2.9050
133,57,5,24,57,1.8770
133,5,3,5,51,1.9150
133,26,26,23,21,2.5030
133,44,4,44,9,3.5790
133,31,57,5,31,2.4140
133,58,43,49,58,2.8130
133,58,58,45,32,2.5630
133,35,37,35,34,6.4410
133,52,49,26,52,5.7700
133,22,35,22,33,2.7250
133,33,26,44,33,4.0530
133,34,15,34,21,1.6620
133,32,45,32,18,1.4810
133,54,50,37,54,3.0960
133,44,6,45,44,3.5730
133,4,3,30,4,4.9540
133,18,18,41,3,2.7600
133,38,9,31,38,5.2160
134,5,5,25,13,6.0050
134,12,36,1,12,3.0420
134,46,46,21,15,1.5220
134,58,58,14,50,2.2670
134,18,18,53,15,2.2100
134,39,39,23,48,4.0910
134,11,11,19,12,4.6070
134,10,19,3,10,3.9710
134,44,52,60,44,2.1520
134,4,6,3,4,1.9370
134,8,8,3,6,2.9020
134,36,50,43,36,2.9060
134,60,2,26,60,3.5330
134,7,42,7,1,3.1410
134,4,6,57,4,3.1560
134,40,40,18,47,2.0060
134,33,33,23,49,1.8400
134,11,38,11,54,2.5990
134,40,21,56,40,2.6440
134,33,13,15,33,2.3980
134,36,36,48,33,2.1500
134,32,35,32,13,3.3840
134,58,47,58,38,1.9650
134,17,17,9,43,2.7040
134,2,54,53,2,2.7330
134,7,7,4,1,2.6630
134,29,14,29,5,4.4590
134,12,12,4,51,6.2010
134,47,16,47,52,7.3880
134,2,2,23,9,6.7030
134,51,28,51,9,2.4660
134,38,48,38,31,2.5070
134,35,35,50,17,2.9440
134,9,27,42,9,4.4040
134,55,30,55,49,1.9080
134,34,9,13,34,1.8230
134,11,52,11,36,1.8440
134,38,6,53,38,1.7910
134,50,49,50,6,1.7170
134,57,13,40,57,2.5950
134,11,44,11,26,3.1920
134,18,21,15,18,1.8650
134,12,47,35,12,2.4160
134,2,2,18,15,2.3780
134,6,14,6,42,1.9490
134,10,12,10,28,2.0080
134,36,32,47,36,2.3860
134,54,54,30,48,2.4470
134,5,5,26,45,3.2970
135,45,27,9,45,8.1220
135,25,59,13,25,3.1200
135,56,7,56,53,11.284
135,56,56,45,12,4.8110
135,32,32,55,53,2.7780
135,23,21,23,40,3.5970
135,24,24,13,54,4.3660
135,25,25,40,22,3.8660
135,34,30,34,20,4.0730
135,18,15,53,18,2.0460
135,40,4,49,40,4.8810
135,7,7,4,25,3.0640
135,6,18,6,47,4.6140
135,15,18,48,15,2.8460
135,52,20,52,58,3.1330
135,11,59,24,11,2.1990
135,5,20,27,5,3.4040
135,10,16,10,40,6.3820
135,10,9,29,10,3.2470
135,49,17,49,57,4.3640
135,52,55,15,52,3.8980
135,2,2,13,52,4.3970
135,5,1,13,5,5.7230
135,4,4,6,29,3.5860
135,18,24,18,45,4.0710
135,46,46,13,41,3.1110
135,35,30,33,35,3.8980
135,34,6,34,47,4.2640
135,44,58,51,44,4.1810
135,58,58,59,3,3.4160
135,1,32,1,19,4.2120
135,51,18,34,51,7.0840
135,33,1,33,59,3.1970
135,9,51,26,9,4.8140
135,59,48,59,42,4.6810
135,25,25,9,4,6.0630
135,47,19,47,18,2.7800
135,51,26,51,39,2.2970
135,37,59,32,37,3.3820
135,8,15,10,8,3.5780
135,42,22,51,42,2.1010
135,50,55,50,13,3.2750
135,27,27,7,13,5.7260
135,36,37,36,15,5.0500
135,2,2,41,43,3.6730
135,4,4,55,5,2.8380
135,38,4,38,12,2.8820
135,43,42,34,43,5.0310
135,19,19,20,33,2.5290
136,50,50,32,47,5.4440
